9.000000000000000000e+00,1.900000000000000000e+01,9.036525636623197753e-06
9.000000000000000000e+00,2.000000000000000000e+01,1.807305127324639551e-05
9.000000000000000000e+00,2.100000000000000000e+01,9.036525636623197753e-06
9.000000000000000000e+00,2.200000000000000000e+01,9.036525636623197753e-06
9.000000000000000000e+00,2.300000000000000000e+01,1.807305127324639551e-05
9.000000000000000000e+00,2.400000000000000000e+01,1.807305127324639551e-05
9.000000000000000000e+00,2.500000000000000000e+01,9.036525636623197753e-06
9.000000000000000000e+00,2.600000000000000000e+01,9.036525636623197753e-06
9.000000000000000000e+00,3.000000000000000000e+01,1.807305127324639551e-05
9.000000000000000000e+00,3.100000000000000000e+01,1.807305127324639551e-05
9.000000000000000000e+00,3.200000000000000000e+01,9.036525636623197753e-06
9.000000000000000000e+00,3.500000000000000000e+01,9.036525636623197753e-06
9.000000000000000000e+00,3.700000000000000000e+01,9.036525636623197753e-06
9.000000000000000000e+00,3.800000000000000000e+01,1.807305127324639551e-05
9.000000000000000000e+00,3.900000000000000000e+01,1.807305127324639551e-05
1.000000000000000000e+01,1.800000000000000000e+01,1.807305127324639551e-05
1.000000000000000000e+01,1.900000000000000000e+01,9.036525636623197753e-06
1.000000000000000000e+01,2.000000000000000000e+01,9.036525636623197753e-06
1.000000000000000000e+01,2.100000000000000000e+01,1.807305127324639551e-05
1.000000000000000000e+01,2.200000000000000000e+01,1.807305127324639551e-05
1.000000000000000000e+01,2.300000000000000000e+01,9.036525636623197753e-06
1.000000000000000000e+01,2.500000000000000000e+01,1.807305127324639551e-05
1.000000000000000000e+01,2.600000000000000000e+01,2.710957690986959495e-05
1.000000000000000000e+01,2.700000000000000000e+01,9.036525636623197753e-06
1.000000000000000000e+01,2.900000000000000000e+01,9.036525636623197753e-06
1.000000000000000000e+01,3.000000000000000000e+01,9.036525636623197753e-06
1.000000000000000000e+01,3.100000000000000000e+01,2.710957690986959495e-05
1.000000000000000000e+01,3.200000000000000000e+01,2.710957690986959495e-05
1.000000000000000000e+01,3.300000000000000000e+01,1.807305127324639551e-05
1.000000000000000000e+01,3.400000000000000000e+01,3.614610254649304851e-05
1.000000000000000000e+01,3.500000000000000000e+01,3.614610254649304851e-05
1.000000000000000000e+01,3.600000000000000000e+01,3.614610254649304851e-05
1.000000000000000000e+01,3.700000000000000000e+01,2.710957690986959495e-05
1.000000000000000000e+01,3.800000000000000000e+01,1.807305127324639551e-05
1.000000000000000000e+01,3.900000000000000000e+01,1.807305127324639551e-05
1.000000000000000000e+01,4.000000000000000000e+01,1.807305127324639551e-05
1.100000000000000000e+01,1.700000000000000000e+01,1.807305127324639551e-05
1.100000000000000000e+01,1.800000000000000000e+01,3.614610254649304851e-05
1.100000000000000000e+01,1.900000000000000000e+01,2.710957690986959495e-05
1.100000000000000000e+01,2.000000000000000000e+01,1.807305127324639551e-05
1.100000000000000000e+01,2.100000000000000000e+01,1.807305127324639551e-05
1.100000000000000000e+01,2.200000000000000000e+01,9.036525636623197753e-06
1.100000000000000000e+01,2.400000000000000000e+01,9.036525636623197753e-06
1.100000000000000000e+01,2.500000000000000000e+01,9.036525636623197753e-06
1.100000000000000000e+01,2.600000000000000000e+01,9.036525636623197753e-06
1.100000000000000000e+01,2.700000000000000000e+01,1.807305127324639551e-05
1.100000000000000000e+01,2.800000000000000000e+01,9.036525636623197753e-06
1.100000000000000000e+01,2.900000000000000000e+01,4.518262818311624457e-05
1.100000000000000000e+01,3.000000000000000000e+01,1.174748332761020976e-04
1.100000000000000000e+01,3.100000000000000000e+01,2.349496665522039242e-04
1.100000000000000000e+01,3.200000000000000000e+01,2.620592434620737767e-04
1.100000000000000000e+01,3.300000000000000000e+01,2.801322947353201824e-04
1.100000000000000000e+01,3.400000000000000000e+01,2.801322947353201824e-04
1.100000000000000000e+01,3.500000000000000000e+01,3.253149229184364405e-04
1.100000000000000000e+01,3.600000000000000000e+01,3.253149229184364405e-04
1.100000000000000000e+01,3.700000000000000000e+01,3.072418716451897638e-04
1.100000000000000000e+01,3.800000000000000000e+01,2.801322947353201824e-04
1.100000000000000000e+01,3.900000000000000000e+01,1.807305127324647343e-04
1.100000000000000000e+01,4.000000000000000000e+01,9.036525636623224519e-05
1.100000000000000000e+01,4.100000000000000000e+01,2.710957690986959495e-05
1.100000000000000000e+01,4.200000000000000000e+01,9.036525636623197753e-06
1.200000000000000000e+01,1.600000000000000000e+01,1.807305127324639551e-05
1.200000000000000000e+01,1.700000000000000000e+01,2.710957690986959495e-05
1.200000000000000000e+01,1.800000000000000000e+01,2.710957690986959495e-05
1.200000000000000000e+01,1.900000000000000000e+01,9.036525636623197753e-06
1.200000000000000000e+01,2.000000000000000000e+01,1.807305127324639551e-05
1.200000000000000000e+01,2.100000000000000000e+01,9.036525636623197753e-06
1.200000000000000000e+01,2.200000000000000000e+01,1.807305127324639551e-05
1.200000000000000000e+01,2.300000000000000000e+01,1.807305127324639551e-05
1.200000000000000000e+01,2.400000000000000000e+01,9.036525636623197753e-06
1.200000000000000000e+01,2.500000000000000000e+01,9.036525636623197753e-06
1.200000000000000000e+01,2.600000000000000000e+01,9.036525636623197753e-06
1.200000000000000000e+01,2.700000000000000000e+01,1.807305127324639551e-05
1.200000000000000000e+01,2.800000000000000000e+01,1.807305127324639551e-05
1.200000000000000000e+01,2.900000000000000000e+01,1.265113589127253005e-04
1.200000000000000000e+01,3.000000000000000000e+01,3.253149229184364405e-04
1.200000000000000000e+01,3.100000000000000000e+01,5.512280638340171348e-04
1.200000000000000000e+01,3.200000000000000000e+01,6.777394227467421371e-04
1.200000000000000000e+01,3.300000000000000000e+01,7.500316278397279766e-04
1.200000000000000000e+01,3.400000000000000000e+01,7.590681534763515318e-04
1.200000000000000000e+01,3.500000000000000000e+01,9.578717174820623736e-04
